iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,b1a5b85a-75cd-475b-b81c-288a9a6e4868,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,9.603,0.01784539222717285,0.5974326133728027,10.297229766845703,0.0005764961242675781,7.746219873428345,0.00047969818115234375,0.013270139694213867,0.18890976905822754,1.0700500011444092,0.7368311882019043,0.7546765804290771,0.022316694259643555,0.6420559883117676,0.017910242080688477,8.523213148117065,8.53648328781128
2,226caf72-0e93-4c66-9223-7e4cdfb9d95d,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,10.225,0.010988473892211914,0.5420639514923096,10.998258113861084,0.00046324729919433594,7.946159839630127,0.00042438507080078125,0.01389622688293457,0.15550613403320312,1.6387250423431396,0.6480302810668945,0.6590187549591064,0.015570878982543945,0.6856563091278076,0.012291431427001953,8.620749473571777,8.634645700454712
3,c13c33e7-9ac3-4322-9e31-671abfc9cbeb,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,10.157,0.017865657806396484,0.5477869510650635,10.819586515426636,0.0008904933929443359,7.823236465454102,0.0003905296325683594,0.013133049011230469,0.19362378120422363,1.5605213642120361,0.6886560916900635,0.70652174949646,0.022009611129760742,0.6559534072875977,0.017214298248291016,8.551767826080322,8.564900875091553
