iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,media_download_start__to__media_download_end,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,1ad38a62-fd93-42e5-8252-0df8aa2053d9,01a01aba-d9d2-7000-a027-9a0af248574f,55.236,0.01898956298828125,0.0006659030914306641,57.14490818977356,0.0004298686981201172,53.215487480163574,0.00044846534729003906,0.019924402236938477,0.42945313453674316,0.2996819019317627,0.45493364334106445,1.1763556003570557,1.195345163345337,0.015576362609863281,2.224842071533203,0.09080123901367188,54.426409006118774,54.44633340835571
2,552c2f8a-4996-4225-b4e7-f4a791f9c507,01a01aba-d9d2-7000-a027-9a0af248574f,55.353,0.01807689666748047,0.0003523826599121094,57.33383083343506,0.0006420612335205078,53.22544884681702,0.0004322528839111328,0.02614736557006836,0.3619668483734131,0.2427501678466797,0.8260796070098877,1.056553602218628,1.0746304988861084,0.016468286514282227,2.1556954383850098,0.09424471855163574,54.31654763221741,54.342694997787476
3,1acdc6c1-e6b4-4688-a717-9acc54a882c3,01a01aba-d9d2-7000-a027-9a0af248574f,55.421,0.016021013259887695,0.0006952285766601562,57.741528272628784,0.0004932880401611328,53.70986819267273,0.00028443336486816406,0.015433311462402344,0.40770602226257324,0.27524423599243164,0.5039770603179932,1.1762137413024902,1.192234754562378,0.018337726593017578,2.2854230403900146,0.10444927215576172,54.920440673828125,54.93587398529053
