iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,2f75df17-b051-4701-b463-f96d5640eaa6,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,12.574,0.01749110221862793,0.5836544036865234,14.632216215133667,0.04848599433898926,10.83307695388794,0.0005495548248291016,0.016685009002685547,0.1799476146697998,1.7392127513885498,1.0581004619598389,1.0755915641784668,0.026728153228759766,0.8919265270233154,0.36199021339416504,11.935396671295166,11.952081680297852
2,edea1e70-a0db-421f-9411-2c2b78eb49c8,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,13.461,0.06009316444396973,0.5577027797698975,14.108173847198486,0.05336475372314453,10.614725589752197,0.0004248619079589844,0.017647981643676758,0.16769695281982422,1.6633024215698242,1.0333631038665771,1.0934562683105469,0.024976491928100586,0.6515085697174072,0.36384081840515137,11.733158349990845,11.750806331634521
3,539cce68-41e7-448d-8008-1a3ebf458178,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,13.178,0.016051769256591797,0.5455214977264404,13.894718885421753,0.04504251480102539,10.49921178817749,0.0003609657287597656,0.01668071746826172,0.16527628898620605,1.414179801940918,1.1788010597229004,1.1948528289794922,0.02312445640563965,0.7022802829742432,0.5259513854980469,11.717189073562622,11.733869791030884
