iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,f08d8458-ff45-4126-ae82-aacb4c3c07f7,01a01a87-60a3-7000-808b-a7b9df231801,16.113,0.02332139015197754,0.42557287216186523,16.802866458892822,0.04733991622924805,13.811347961425781,0.0006263256072998047,0.016120433807373047,0.16498017311096191,1.383350133895874,0.997391939163208,1.0207133293151855,0.02412128448486328,0.5078339576721191,0.46013855934143066,14.85618257522583,14.872303009033203
2,271a3050-ba2f-4379-8c94-9668d4e8bdaa,01a01a87-60a3-7000-808b-a7b9df231801,16.178,0.019246578216552734,0.40137267112731934,16.977092027664185,0.037431955337524414,13.2147855758667,0.0004677772521972656,0.02497267723083496,0.1684732437133789,2.2816665172576904,0.8537366390228271,0.8729832172393799,0.022860288619995117,0.5109217166900635,0.3328375816345215,14.110629081726074,14.13560175895691
3,f1393f68-6f2e-4d11-9ada-9c107e5a11f2,01a01a87-60a3-7000-808b-a7b9df231801,15.609,0.019203901290893555,0.4445464611053467,15.9757981300354,0.03864598274230957,12.918785095214844,0.0003597736358642578,0.016777753829956055,0.16485333442687988,1.4093008041381836,0.9664504528045654,0.985654354095459,0.024241209030151367,0.580286979675293,0.4037294387817383,13.928680658340454,13.94545841217041
