iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,6314b5c8-119f-4c82-b40c-d082d4737c61,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,15.748,0.026206016540527344,0.6213085651397705,17.848185300827026,0.054537296295166016,14.349236488342285,0.0005583763122558594,0.018770456314086914,0.1693730354309082,1.6406383514404297,1.0554959774017334,1.0817019939422607,0.027361154556274414,0.689561128616333,0.30195164680480957,15.45829963684082,15.477070093154907
2,56905d6f-0d70-472b-8c1e-b5758c82e764,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,16.615,0.022900819778442383,0.6107628345489502,17.12567687034607,0.05823636054992676,13.435367584228516,0.0003514289855957031,0.019741058349609375,0.22893595695495605,1.4571096897125244,1.4695749282836914,1.4924757480621338,0.038071393966674805,0.6285524368286133,0.3894808292388916,14.965914726257324,14.985655784606934
3,f33d97e1-1855-4b7b-8f3a-3788b7b64908,019fd6b2-c2b7-7000-a7b1-0e6974dd62da,16.126,0.018595218658447266,0.526585578918457,16.844597578048706,0.04953932762145996,13.366952896118164,0.0003256797790527344,0.019197702407836914,0.17427968978881836,1.5958402156829834,1.1193175315856934,1.1379127502441406,0.026293277740478516,0.6379172801971436,0.4297327995300293,14.531158924102783,14.55035662651062
