iteration,task_id,file_uuid,wall_elapsed,dispatch_to_preprocess_prerun,ffmpeg_start__to__ffmpeg_end,fully_indexed_duration,gpu_audio_load_start__to__gpu_audio_load_end,gpu_duration,gpu_prerun_skew,gpu_to_postprocess_gap,metadata_start__to__metadata_end,postprocess_duration,preprocess_body_duration,preprocess_duration,preprocess_to_gpu_gap,search_index_chunks_start__to__search_index_chunks_end,temp_upload_start__to__temp_upload_end,total_dispatch_to_gpu_end,total_dispatch_to_postprocess
1,82730104-e3c2-48f7-87d4-7adefdd0808d,01a01a87-60a3-7000-808b-a7b9df231801,12.736,0.02619004249572754,0.4426751136779785,13.609333753585815,0.03757214546203613,10.791039943695068,0.00027632713317871094,0.01631617546081543,0.18652915954589844,1.2179229259490967,0.8394153118133545,0.865605354309082,0.02292323112487793,0.6543426513671875,0.2953207492828369,11.679568529129028,11.695884704589844
2,21a7a9ff-9417-4016-a550-6c6fb46a3026,01a01a87-60a3-7000-808b-a7b9df231801,13.166,0.017249107360839844,0.41526341438293457,13.908494234085083,0.04276704788208008,11.038012504577637,0.0002932548522949219,0.01597428321838379,0.17848658561706543,1.3596210479736328,0.8421022891998291,0.859351396560669,0.02366471290588379,0.5619122982025146,0.32365942001342773,11.92102861404419,11.937002897262573
3,fc391bb1-1966-45e9-9638-fe61360dd8f0,01a01a87-60a3-7000-808b-a7b9df231801,12.562,0.01986408233642578,0.40486955642700195,14.047072410583496,0.03418302536010742,11.274805545806885,0.0002593994140625,0.01914215087890625,0.1686398983001709,1.2428255081176758,0.8597815036773682,0.879645586013794,0.011867046356201172,0.568575382232666,0.3599092960357666,12.16631817817688,12.185460329055786
